Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
890123,102,16.6580,0.270368,6.5940,0.107112,9.5620,0.155072,32.8140,0.532552
890123,103,24.1350,0.391368,15.2460,0.247112,9.3760,0.152072,48.7570,0.790552
890123,104,18.5120,0.300368,11.4760,0.186112,13.9500,0.226072,43.9380,0.712552
890123,105,26.0510,0.422368,12.8350,0.208112,12.4050,0.201072,51.2910,0.831552
890123,106,18.0400,0.292736,8.8180,0.143112,13.7020,0.222072,40.5600,0.657920
890123,107,36.2020,0.586624,21.6270,0.350368,17.9210,0.290328,75.7500,1.227320
890123,108,25.9820,0.421248,11.4300,0.185368,13.4660,0.218328,50.8780,0.824944
890123,109,26.9160,0.436368,8.1390,0.132112,12.8990,0.209072,47.9540,0.777552
890123,110,21.3790,0.347368,10.6720,0.173112,5.7960,0.094144,37.8470,0.614624
890123,111,22.4670,0.364368,14.0710,0.228112,14.2590,0.231072,50.7970,0.823552
890123,112,22.3430,0.362368,9.3130,0.151112,10.8600,0.176072,42.5160,0.689552
890123,113,33.6530,0.545368,11.9080,0.193112,27.3600,0.443072,72.9210,1.181552
890123,114,22.5900,0.366368,8.0840,0.131224,4.8030,0.078072,35.4770,0.575664
890123,115,24.3210,0.394368,14.1330,0.229112,16.3600,0.265072,54.8140,0.888552
890123,116,22.4210,0.363624,16.1270,0.261368,8.9800,0.145656,47.5280,0.770648
890123,117,34.2030,0.554624,12.5420,0.203368,19.9600,0.323328,66.7050,1.081320
890123,118,26.0670,0.422624,12.2330,0.198368,19.6960,0.319328,57.9960,0.940320
890123,119,35.7700,0.579624,18.2900,0.296368,16.3760,0.265328,70.4360,1.141320
890123,120,20.3810,0.330624,11.5530,0.187368,17.3030,0.280328,49.2370,0.798320
901234,97,24.3210,0.394368,13.8860,0.225112,15.9270,0.258072,54.1340,0.877552
901234,98,16.8430,0.273368,11.4760,0.186112,6.8470,0.111144,35.1660,0.570624
901234,99,21.7870,0.353368,13.8240,0.224112,14.5680,0.236072,50.1790,0.813552
901234,100,16.4100,0.266368,8.9420,0.145112,10.5510,0.171072,35.9030,0.582552
901234,101,21.2310,0.344368,18.1500,0.294112,14.6290,0.237072,54.0100,0.875552
901234,102,17.8320,0.289368,12.8350,0.208112,9.8090,0.159072,40.4760,0.656552
901234,103,21.6020,0.350368,10.6790,0.173224,14.0110,0.227072,46.2920,0.750664
901234,104,25.0620,0.406368,7.7680,0.126112,9.2530,0.150072,42.0830,0.682552
901234,105,26.0510,0.422368,11.6610,0.189112,17.1010,0.277072,54.8130,0.888552
901234,106,19.3770,0.314368,10.6720,0.173112,6.2860,0.102072,36.3350,0.589552
901234,107,37.8710,0.613624,14.2110,0.230368,21.0110,0.340328,73.0930,1.184320
901234,108,30.2690,0.490624,14.8910,0.241368,10.1100,0.163944,55.2700,0.895936
901234,109,23.0230,0.373368,10.3630,0.168112,11.6630,0.189072,45.0490,0.730552
901234,110,31.3500,0.508368,8.1390,0.132112,8.1400,0.132072,47.6290,0.772552
901234,111,24.8150,0.402368,11.7850,0.191112,12.0340,0.195072,48.6340,0.788552
901234,112,24.0120,0.389368,9.0660,0.147112,12.8990,0.209072,45.9770,0.745552
901234,113,40.2030,0.651368,8.5160,0.138224,17.0400,0.276072,65.7590,1.065664
901234,114,22.9610,0.372368,12.6500,0.205112,7.0280,0.114072,42.6390,0.691552
901234,115,32.8490,0.532368,16.4820,0.267112,11.9720,0.194072,61.3030,0.993552
901234,116,24.8270,0.402624,11.5530,0.187368,13.6770,0.221656,50.0570,0.811648
901234,117,30.9490,0.501624,14.9520,0.242368,16.6230,0.269328,62.5240,1.013320
901234,118,24.5220,0.397624,14.5820,0.236368,10.8750,0.176328,49.9790,0.810320
901234,119,28.2920,0.458624,16.8680,0.273368,18.5390,0.300328,63.6990,1.032320
901234,120,27.9170,0.452624,15.0760,0.244368,14.4600,0.234328,57.4530,0.931320
